Date,Location,Team,Opponent,At Bats,Singles,Doubles,Triples,Home Runs,Total Bases
2023-08-14,Coors Field,Arizona Diamondbacks,Colorado Rockies,32,1,3,0,1,11
2023-08-14,Petco Park,San Diego Padres,Baltimore Orioles,28,3,0,0,1,7
2023-08-14,Petco Park,Baltimore Orioles,San Diego Padres,34,6,2,0,1,14
2023-08-14,Oracle Park,San Francisco Giants,Tampa Bay Rays,33,5,1,0,0,7
2023-08-14,Oracle Park,Tampa Bay Rays,San Francisco Giants,44,14,2,1,1,25
2023-08-15,Great American Ball Park,Cincinnati Reds,Cleveland Guardians,31,5,1,0,0,7
2023-08-15,Great American Ball Park,Cleveland Guardians,Cincinnati Reds,33,6,1,0,0,8
2023-08-15,loanDepot park,Miami Marlins,Houston Astros,34,5,1,1,1,14
2023-08-15,loanDepot park,Houston Astros,Miami Marlins,34,4,1,0,3,18
2023-08-15,Nationals Park,Washington Nationals,Boston Red Sox,33,2,4,0,0,10
2023-08-15,Nationals Park,Boston Red Sox,Washington Nationals,32,5,1,0,1,11
2023-08-15,Rogers Centre,Toronto Blue Jays,Philadelphia Phillies,26,4,0,0,0,4
2023-08-15,Rogers Centre,Philadelphia Phillies,Toronto Blue Jays,30,3,1,0,0,5
2023-08-15,Citi Field,New York Mets,Pittsburgh Pirates,32,4,0,0,3,16
2023-08-15,Citi Field,Pittsburgh Pirates,New York Mets,35,5,2,1,1,16
2023-08-15,Truist Park,Atlanta Braves,New York Yankees,31,4,0,0,2,12
2023-08-15,Truist Park,New York Yankees,Atlanta Braves,24,1,0,0,0,1
2023-08-15,Target Field,Minnesota Twins,Detroit Tigers,29,5,1,0,1,11
2023-08-15,Target Field,Detroit Tigers,Minnesota Twins,31,4,1,0,2,14
2023-08-15,Busch Stadium,St. Louis Cardinals,Oakland Athletics,37,6,5,0,3,28
2023-08-15,Busch Stadium,Oakland Athletics,St. Louis Cardinals,32,4,1,0,1,10
2023-08-15,Globe Life Field,Texas Rangers,Los Angeles Angels,33,6,2,1,2,21
2023-08-15,Globe Life Field,Los Angeles Angels,Texas Rangers,35,7,0,0,1,11
2023-08-15,Wrigley Field,Chicago Cubs,Chicago White Sox,31,3,0,0,2,11
2023-08-15,Wrigley Field,Chicago White Sox,Chicago Cubs,37,7,2,0,1,15
2023-08-15,Kauffman Stadium,Kansas City Royals,Seattle Mariners,41,14,0,0,1,18
2023-08-15,Kauffman Stadium,Seattle Mariners,Kansas City Royals,42,6,4,0,4,30
2023-08-15,Coors Field,Colorado Rockies,Arizona Diamondbacks,36,5,3,1,1,18
2023-08-15,Coors Field,Arizona Diamondbacks,Colorado Rockies,39,11,2,0,1,19
2023-08-15,Petco Park,San Diego Padres,Baltimore Orioles,36,4,8,0,1,24
2023-08-15,Petco Park,Baltimore Orioles,San Diego Padres,37,8,2,0,1,16
2023-08-15,Oracle Park,San Francisco Giants,Tampa Bay Rays,34,6,1,0,2,16
2023-08-15,Oracle Park,Tampa Bay Rays,San Francisco Giants,30,3,0,0,0,3
2023-08-15,Dodger Stadium,Los Angeles Dodgers,Milwaukee Brewers,36,8,2,0,0,12
2023-08-15,Dodger Stadium,Milwaukee Brewers,Los Angeles Dodgers,29,1,0,0,1,5
2023-08-16,Citi Field,New York Mets,Pittsburgh Pirates,33,4,2,0,3,20
2023-08-16,Citi Field,Pittsburgh Pirates,New York Mets,32,4,2,0,1,12
2023-08-16,Target Field,Minnesota Twins,Detroit Tigers,37,10,1,0,2,20
2023-08-16,Target Field,Detroit Tigers,Minnesota Twins,36,6,1,1,4,27
2023-08-16,Coors Field,Colorado Rockies,Arizona Diamondbacks,39,7,4,0,2,23
2023-08-16,Coors Field,Arizona Diamondbacks,Colorado Rockies,33,8,1,1,2,21
2023-08-16,Oracle Park,San Francisco Giants,Tampa Bay Rays,31,7,1,0,0,9
2023-08-16,Oracle Park,Tampa Bay Rays,San Francisco Giants,40,10,1,0,3,24
2023-08-16,Great American Ball Park,Cincinnati Reds,Cleveland Guardians,37,8,1,0,2,18
2023-08-16,Great American Ball Park,Cleveland Guardians,Cincinnati Reds,33,8,0,0,1,12
2023-08-16,loanDepot park,Miami Marlins,Houston Astros,36,6,3,0,0,12
2023-08-16,loanDepot park,Houston Astros,Miami Marlins,37,6,2,1,3,25
2023-08-16,Busch Stadium,St. Louis Cardinals,Oakland Athletics,34,7,2,0,0,11
2023-08-16,Busch Stadium,Oakland Athletics,St. Louis Cardinals,37,9,4,0,1,21
2023-08-16,Nationals Park,Washington Nationals,Boston Red Sox,33,4,1,0,4,22
2023-08-16,Nationals Park,Boston Red Sox,Washington Nationals,29,3,0,0,1,7
2023-08-16,Rogers Centre,Toronto Blue Jays,Philadelphia Phillies,31,4,0,0,1,8
2023-08-16,Rogers Centre,Philadelphia Phillies,Toronto Blue Jays,36,4,4,0,3,24
2023-08-16,Truist Park,Atlanta Braves,New York Yankees,25,1,1,0,1,7
2023-08-16,Truist Park,New York Yankees,Atlanta Braves,31,4,0,0,0,4
2023-08-16,Globe Life Field,Texas Rangers,Los Angeles Angels,31,2,1,0,0,4
2023-08-16,Globe Life Field,Los Angeles Angels,Texas Rangers,32,6,0,0,2,14
2023-08-16,Wrigley Field,Chicago Cubs,Chicago White Sox,28,3,1,0,2,13
2023-08-16,Wrigley Field,Chicago White Sox,Chicago Cubs,31,4,1,0,1,10
2023-08-16,Kauffman Stadium,Kansas City Royals,Seattle Mariners,34,6,2,1,1,17
2023-08-16,Kauffman Stadium,Seattle Mariners,Kansas City Royals,37,8,3,0,1,18
2023-08-16,Petco Park,San Diego Padres,Baltimore Orioles,31,7,0,0,1,11
2023-08-16,Petco Park,Baltimore Orioles,San Diego Padres,30,3,1,0,1,9
2023-08-16,Dodger Stadium,Los Angeles Dodgers,Milwaukee Brewers,33,7,1,0,2,17
2023-08-16,Dodger Stadium,Milwaukee Brewers,Los Angeles Dodgers,27,0,2,0,1,8
2023-08-17,Kauffman Stadium,Kansas City Royals,Seattle Mariners,32,5,3,0,1,15
2023-08-17,Kauffman Stadium,Seattle Mariners,Kansas City Royals,34,6,3,0,2,20
2023-08-17,Nationals Park,Washington Nationals,Boston Red Sox,33,5,5,0,0,15
2023-08-17,Nationals Park,Boston Red Sox,Washington Nationals,37,7,1,0,3,21
2023-08-17,Busch Stadium,St. Louis Cardinals,New York Mets,32,4,0,0,1,8
2023-08-17,Busch Stadium,New York Mets,St. Louis Cardinals,33,2,3,0,2,16
2023-08-17,Petco Park,San Diego Padres,Arizona Diamondbacks,30,1,2,0,0,5
2023-08-17,Petco Park,Arizona Diamondbacks,San Diego Padres,29,0,1,0,2,10
2023-08-17,Dodger Stadium,Los Angeles Dodgers,Milwaukee Brewers,28,3,0,0,1,7
2023-08-17,Dodger Stadium,Milwaukee Brewers,Los Angeles Dodgers,30,5,0,0,0,5
2023-08-18,Progressive Field,Cleveland Guardians,Detroit Tigers,30,5,2,0,0,9
2023-08-18,Progressive Field,Detroit Tigers,Cleveland Guardians,30,5,1,0,0,7
2023-08-18,Wrigley Field,Chicago Cubs,Kansas City Royals,35,9,1,0,0,11
2023-08-18,Wrigley Field,Kansas City Royals,Chicago Cubs,32,5,1,0,1,11
2023-08-18,Progressive Field,Cleveland Guardians,Detroit Tigers,32,3,1,1,0,8
2023-08-18,Progressive Field,Detroit Tigers,Cleveland Guardians,34,3,3,0,2,17
2023-08-18,Progressive Field,Cleveland Guardians,Detroit Tigers,30,5,2,0,0,9
2023-08-18,Progressive Field,Detroit Tigers,Cleveland Guardians,30,5,1,0,0,7
2023-08-18,Great American Ball Park,Cincinnati Reds,Toronto Blue Jays,28,3,0,0,1,7
2023-08-18,Great American Ball Park,Toronto Blue Jays,Cincinnati Reds,30,2,1,0,0,4
2023-08-18,Nationals Park,Washington Nationals,Philadelphia Phillies,37,10,2,0,1,18
2023-08-18,Nationals Park,Philadelphia Phillies,Washington Nationals,37,4,4,0,2,20
2023-08-18,Yankee Stadium,New York Yankees,Boston Red Sox,35,7,2,0,1,15
2023-08-18,Yankee Stadium,Boston Red Sox,New York Yankees,38,8,3,0,1,18
2023-08-18,Truist Park,Atlanta Braves,San Francisco Giants,34,7,2,1,0,14
2023-08-18,Truist Park,San Francisco Giants,Atlanta Braves,28,2,0,0,0,2
2023-08-18,Globe Life Field,Texas Rangers,Milwaukee Brewers,34,2,4,0,2,18
2023-08-18,Globe Life Field,Milwaukee Brewers,Texas Rangers,39,9,4,0,1,21
2023-08-18,Minute Maid Park,Houston Astros,Seattle Mariners,30,3,1,0,0,5
2023-08-18,Minute Maid Park,Seattle Mariners,Houston Astros,37,6,1,0,2,16
2023-08-18,Target Field,Minnesota Twins,Pittsburgh Pirates,33,5,4,0,1,17
2023-08-18,Target Field,Pittsburgh Pirates,Minnesota Twins,34,6,3,0,0,12
2023-08-18,Busch Stadium,St. Louis Cardinals,New York Mets,33,4,2,0,0,8
2023-08-18,Busch Stadium,New York Mets,St. Louis Cardinals,40,11,0,0,2,19
2023-08-18,Coors Field,Colorado Rockies,Chicago White Sox,37,5,4,1,3,28
2023-08-18,Coors Field,Chicago White Sox,Colorado Rockies,29,3,0,0,1,7
2023-08-18,Angel Stadium,Los Angeles Angels,Tampa Bay Rays,40,6,2,0,1,14
2023-08-18,Angel Stadium,Tampa Bay Rays,Los Angeles Angels,42,12,3,0,0,18
2023-08-18,Oakland Coliseum,Oakland Athletics,Baltimore Orioles,39,8,4,0,0,16
2023-08-18,Oakland Coliseum,Baltimore Orioles,Oakland Athletics,42,9,5,1,1,26
2023-08-18,Petco Park,San Diego Padres,Arizona Diamondbacks,26,2,1,0,1,8
2023-08-18,Petco Park,Arizona Diamondbacks,San Diego Padres,31,5,1,0,0,7
2023-08-18,Dodger Stadium,Los Angeles Dodgers,Miami Marlins,36,7,0,0,3,19
2023-08-18,Dodger Stadium,Miami Marlins,Los Angeles Dodgers,36,2,1,1,5,27
2023-08-19,Yankee Stadium,New York Yankees,Boston Red Sox,29,1,0,0,1,5
2023-08-19,Yankee Stadium,Boston Red Sox,New York Yankees,38,8,1,0,3,22
2023-08-19,Wrigley Field,Chicago Cubs,Kansas City Royals,32,6,0,1,2,17
2023-08-19,Wrigley Field,Kansas City Royals,Chicago Cubs,36,7,3,0,0,13
2023-08-19,Dodger Stadium,Los Angeles Dodgers,Miami Marlins,30,4,2,0,0,8
2023-08-19,Dodger Stadium,Miami Marlins,Los Angeles Dodgers,31,4,1,0,0,6
2023-08-19,Dodger Stadium,Los Angeles Dodgers,Miami Marlins,29,2,1,0,2,12
2023-08-19,Dodger Stadium,Miami Marlins,Los Angeles Dodgers,34,6,1,0,1,12
2023-08-19,Petco Park,San Diego Padres,Arizona Diamondbacks,32,3,1,0,3,17
2023-08-19,Petco Park,Arizona Diamondbacks,San Diego Padres,34,6,1,1,1,15
2023-08-19,Petco Park,San Diego Padres,Arizona Diamondbacks,30,4,0,0,1,8
2023-08-19,Petco Park,Arizona Diamondbacks,San Diego Padres,38,10,2,0,1,18
2023-08-19,Nationals Park,Washington Nationals,Philadelphia Phillies,36,7,2,0,0,11
2023-08-19,Nationals Park,Philadelphia Phillies,Washington Nationals,41,11,0,0,5,31
2023-08-19,Globe Life Field,Texas Rangers,Milwaukee Brewers,32,5,0,0,0,5
2023-08-19,Globe Life Field,Milwaukee Brewers,Texas Rangers,40,10,3,0,2,24
2023-08-19,Angel Stadium,Los Angeles Angels,Tampa Bay Rays,33,7,1,0,1,13
2023-08-19,Angel Stadium,Tampa Bay Rays,Los Angeles Angels,34,5,0,0,3,17
2023-08-19,Angel Stadium,Los Angeles Angels,Tampa Bay Rays,36,5,1,0,2,15
2023-08-19,Angel Stadium,Tampa Bay Rays,Los Angeles Angels,46,12,4,0,3,32
2023-08-19,Great American Ball Park,Cincinnati Reds,Toronto Blue Jays,33,3,1,1,1,12
2023-08-19,Great American Ball Park,Toronto Blue Jays,Cincinnati Reds,36,8,0,0,1,12
2023-08-19,Progressive Field,Cleveland Guardians,Detroit Tigers,36,6,2,0,1,14
2023-08-19,Progressive Field,Detroit Tigers,Cleveland Guardians,33,4,1,0,2,14
2023-08-19,Minute Maid Park,Houston Astros,Seattle Mariners,36,5,3,0,3,23
2023-08-19,Minute Maid Park,Seattle Mariners,Houston Astros,42,11,2,1,3,30
2023-08-19,Target Field,Minnesota Twins,Pittsburgh Pirates,35,8,3,0,0,14
2023-08-19,Target Field,Pittsburgh Pirates,Minnesota Twins,35,5,2,0,1,13
2023-08-19,Busch Stadium,St. Louis Cardinals,New York Mets,31,3,1,0,1,9
2023-08-19,Busch Stadium,New York Mets,St. Louis Cardinals,40,7,3,0,3,25
2023-08-19,Truist Park,Atlanta Braves,San Francisco Giants,34,7,2,0,2,19
2023-08-19,Truist Park,San Francisco Giants,Atlanta Braves,34,9,1,0,1,15
2023-08-19,Coors Field,Colorado Rockies,Chicago White Sox,38,10,1,1,1,19
2023-08-19,Coors Field,Chicago White Sox,Colorado Rockies,36,8,2,0,1,16
2023-08-19,Oakland Coliseum,Oakland Athletics,Baltimore Orioles,34,3,1,0,2,13
2023-08-19,Oakland Coliseum,Baltimore Orioles,Oakland Athletics,36,7,0,0,2,15
2023-08-20,Minute Maid Park,Houston Astros,Seattle Mariners,38,7,4,1,0,18
2023-08-20,Minute Maid Park,Seattle Mariners,Houston Astros,42,9,5,0,1,23
2023-08-20,Truist Park,Atlanta Braves,San Francisco Giants,32,5,0,0,1,9
2023-08-20,Truist Park,San Francisco Giants,Atlanta Braves,37,7,1,0,2,17
2023-08-20,Yankee Stadium,New York Yankees,Boston Red Sox,34,3,2,0,3,19
2023-08-20,Yankee Stadium,Boston Red Sox,New York Yankees,35,5,2,0,2,17
2023-08-20,Progressive Field,Cleveland Guardians,Detroit Tigers,30,3,1,0,0,5
2023-08-20,Progressive Field,Detroit Tigers,Cleveland Guardians,33,6,0,0,2,14
2023-08-20,Great American Ball Park,Cincinnati Reds,Toronto Blue Jays,35,4,2,0,1,12
2023-08-20,Great American Ball Park,Toronto Blue Jays,Cincinnati Reds,42,2,4,1,5,33
2023-08-20,Target Field,Minnesota Twins,Pittsburgh Pirates,28,3,2,0,0,7
2023-08-20,Target Field,Pittsburgh Pirates,Minnesota Twins,29,1,1,0,0,3
2023-08-20,Busch Stadium,St. Louis Cardinals,New York Mets,39,11,3,0,1,21
2023-08-20,Busch Stadium,New York Mets,St. Louis Cardinals,33,6,0,0,1,10
2023-08-20,Wrigley Field,Chicago Cubs,Kansas City Royals,27,2,0,1,2,13
2023-08-20,Wrigley Field,Kansas City Royals,Chicago Cubs,34,6,1,0,0,8
2023-08-20,Globe Life Field,Texas Rangers,Milwaukee Brewers,36,6,1,0,1,12
2023-08-20,Globe Life Field,Milwaukee Brewers,Texas Rangers,36,4,2,1,0,11
2023-08-20,Coors Field,Colorado Rockies,Chicago White Sox,35,6,0,1,1,13
2023-08-20,Coors Field,Chicago White Sox,Colorado Rockies,39,8,4,0,2,24
2023-08-20,Oakland Coliseum,Oakland Athletics,Baltimore Orioles,29,3,0,0,1,7
2023-08-20,Oakland Coliseum,Baltimore Orioles,Oakland Athletics,42,9,4,1,3,32
2023-08-20,Muncy Bank Ballpark,Washington Nationals,Philadelphia Phillies,31,8,1,0,0,10
2023-08-20,Muncy Bank Ballpark,Philadelphia Phillies,Washington Nationals,33,4,1,0,1,10
2023-08-21,Comerica Park,Detroit Tigers,Chicago Cubs,38,6,3,0,2,20
2023-08-21,Comerica Park,Chicago Cubs,Detroit Tigers,38,4,3,1,1,17
2023-08-21,Citizens Bank Park,Philadelphia Phillies,San Francisco Giants,38,9,2,2,4,35
2023-08-21,Citizens Bank Park,San Francisco Giants,Philadelphia Phillies,32,7,0,0,2,15
2023-08-21,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,41,8,7,0,1,26
2023-08-21,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,31,2,2,0,1,10
2023-08-21,Truist Park,Atlanta Braves,New York Mets,35,5,2,0,2,17
2023-08-21,Truist Park,New York Mets,Atlanta Braves,39,11,0,0,3,23
2023-08-21,Minute Maid Park,Houston Astros,Boston Red Sox,41,10,3,0,3,28
2023-08-21,Minute Maid Park,Boston Red Sox,Houston Astros,37,8,2,0,1,16
2023-08-21,Guaranteed Rate Field,Chicago White Sox,Seattle Mariners,36,4,4,0,0,12
2023-08-21,Guaranteed Rate Field,Seattle Mariners,Chicago White Sox,42,8,3,0,4,30
2023-08-21,Oakland Coliseum,Oakland Athletics,Kansas City Royals,34,5,1,0,4,23
2023-08-21,Oakland Coliseum,Kansas City Royals,Oakland Athletics,29,3,1,1,1,12
2023-08-21,Chase Field,Arizona Diamondbacks,Texas Rangers,36,4,2,0,1,12
2023-08-21,Chase Field,Texas Rangers,Arizona Diamondbacks,38,2,2,0,1,10
2023-08-21,Petco Park,San Diego Padres,Miami Marlins,28,4,1,0,2,14
2023-08-21,Petco Park,Miami Marlins,San Diego Padres,33,4,2,0,1,12
2023-08-23,Angel Stadium,Los Angeles Angels,Cincinnati Reds,33,4,2,0,0,8
2023-08-23,Angel Stadium,Cincinnati Reds,Los Angeles Angels,38,9,0,1,2,20
2023-08-22,Comerica Park,Detroit Tigers,Chicago Cubs,31,4,2,1,2,19
2023-08-22,Comerica Park,Chicago Cubs,Detroit Tigers,36,4,2,0,2,16
2023-08-22,Tropicana Field,Tampa Bay Rays,Colorado Rockies,38,11,3,0,1,21
2023-08-22,Tropicana Field,Colorado Rockies,Tampa Bay Rays,34,5,1,1,1,14
2023-08-22,Citizens Bank Park,Philadelphia Phillies,San Francisco Giants,32,6,2,0,1,14
2023-08-22,Citizens Bank Park,San Francisco Giants,Philadelphia Phillies,35,5,3,0,0,11
2023-08-22,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,32,5,2,0,1,13
2023-08-22,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,36,5,3,0,1,15
2023-08-22,Oriole Park at Camden Yards,Baltimore Orioles,Toronto Blue Jays,39,6,3,0,0,12
2023-08-22,Oriole Park at Camden Yards,Toronto Blue Jays,Baltimore Orioles,41,8,2,0,2,20
2023-08-22,Yankee Stadium,New York Yankees,Washington Nationals,28,1,0,0,1,5
2023-08-22,Yankee Stadium,Washington Nationals,New York Yankees,30,4,1,0,2,14
2023-08-22,Progressive Field,Cleveland Guardians,Los Angeles Dodgers,36,10,0,0,2,18
2023-08-22,Progressive Field,Los Angeles Dodgers,Cleveland Guardians,32,4,1,0,1,10
2023-08-22,Truist Park,Atlanta Braves,New York Mets,34,5,2,0,2,17
2023-08-22,Truist Park,New York Mets,Atlanta Braves,30,3,1,0,1,9
2023-08-22,Minute Maid Park,Houston Astros,Boston Red Sox,33,4,3,0,1,14
2023-08-22,Minute Maid Park,Boston Red Sox,Houston Astros,37,5,4,0,1,17
2023-08-22,Guaranteed Rate Field,Chicago White Sox,Seattle Mariners,37,9,0,0,1,13
2023-08-22,Guaranteed Rate Field,Seattle Mariners,Chicago White Sox,33,7,1,0,1,13
2023-08-22,American Family Field,Milwaukee Brewers,Minnesota Twins,31,6,1,0,1,12
2023-08-22,American Family Field,Minnesota Twins,Milwaukee Brewers,33,5,1,0,1,11
2023-08-22,Angel Stadium,Los Angeles Angels,Cincinnati Reds,31,2,1,0,3,16
2023-08-22,Angel Stadium,Cincinnati Reds,Los Angeles Angels,34,4,2,0,1,12
2023-08-22,Oakland Coliseum,Oakland Athletics,Kansas City Royals,30,5,1,0,1,11
2023-08-22,Oakland Coliseum,Kansas City Royals,Oakland Athletics,35,5,1,0,0,7
2023-08-22,Chase Field,Arizona Diamondbacks,Texas Rangers,28,8,1,0,0,10
2023-08-22,Chase Field,Texas Rangers,Arizona Diamondbacks,39,10,2,0,1,18
2023-08-22,Petco Park,San Diego Padres,Miami Marlins,29,2,1,0,0,4
2023-08-22,Petco Park,Miami Marlins,San Diego Padres,34,7,0,0,1,11
2023-08-23,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,36,4,5,0,1,18
2023-08-23,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,36,8,2,0,0,12
2023-08-23,Comerica Park,Detroit Tigers,Chicago Cubs,32,4,0,0,1,8
2023-08-23,Comerica Park,Chicago Cubs,Detroit Tigers,33,7,2,0,0,11
2023-08-23,Guaranteed Rate Field,Chicago White Sox,Seattle Mariners,37,6,3,0,1,16
2023-08-23,Guaranteed Rate Field,Seattle Mariners,Chicago White Sox,37,8,0,0,0,8
2023-08-23,American Family Field,Milwaukee Brewers,Minnesota Twins,38,7,1,0,3,21
2023-08-23,American Family Field,Minnesota Twins,Milwaukee Brewers,37,5,2,0,3,21
2023-08-23,Oakland Coliseum,Oakland Athletics,Kansas City Royals,29,2,0,0,0,2
2023-08-23,Oakland Coliseum,Kansas City Royals,Oakland Athletics,28,2,0,1,2,13
2023-08-23,Citizens Bank Park,Philadelphia Phillies,San Francisco Giants,40,6,1,0,3,20
2023-08-23,Citizens Bank Park,San Francisco Giants,Philadelphia Phillies,41,11,1,0,2,21
2023-08-23,Angel Stadium,Los Angeles Angels,Cincinnati Reds,36,6,2,1,1,17
2023-08-23,Angel Stadium,Cincinnati Reds,Los Angeles Angels,34,7,0,1,1,14
2023-08-23,Angel Stadium,Los Angeles Angels,Cincinnati Reds,33,4,2,0,0,8
2023-08-23,Angel Stadium,Cincinnati Reds,Los Angeles Angels,38,9,0,1,2,20
2023-08-23,Petco Park,San Diego Padres,Miami Marlins,30,5,1,0,1,11
2023-08-23,Petco Park,Miami Marlins,San Diego Padres,32,3,1,0,0,5
2023-08-23,Tropicana Field,Tampa Bay Rays,Colorado Rockies,36,8,1,0,2,18
2023-08-23,Tropicana Field,Colorado Rockies,Tampa Bay Rays,35,6,1,0,1,12
2023-08-23,Oriole Park at Camden Yards,Baltimore Orioles,Toronto Blue Jays,35,6,2,0,2,18
2023-08-23,Oriole Park at Camden Yards,Toronto Blue Jays,Baltimore Orioles,31,5,0,0,0,5
2023-08-23,Yankee Stadium,New York Yankees,Washington Nationals,35,3,1,0,4,21
2023-08-23,Yankee Stadium,Washington Nationals,New York Yankees,31,2,0,0,1,6
2023-08-23,Progressive Field,Cleveland Guardians,Los Angeles Dodgers,30,3,0,0,1,7
2023-08-23,Progressive Field,Los Angeles Dodgers,Cleveland Guardians,38,10,4,0,0,18
2023-08-23,Truist Park,Atlanta Braves,New York Mets,33,9,1,1,1,18
2023-08-23,Truist Park,New York Mets,Atlanta Braves,29,1,2,0,0,5
2023-08-23,Minute Maid Park,Houston Astros,Boston Red Sox,39,9,2,0,1,17
2023-08-23,Minute Maid Park,Boston Red Sox,Houston Astros,38,6,2,0,1,14
2023-08-23,Progressive Field,Cleveland Guardians,Los Angeles Dodgers,30,3,0,0,1,7
2023-08-23,Progressive Field,Los Angeles Dodgers,Cleveland Guardians,38,10,4,0,0,18
2023-08-24,Yankee Stadium,New York Yankees,Washington Nationals,37,6,3,0,3,24
2023-08-24,Yankee Stadium,Washington Nationals,New York Yankees,35,6,1,0,2,16
2023-08-24,Tropicana Field,Tampa Bay Rays,Colorado Rockies,30,4,0,1,3,19
2023-08-24,Tropicana Field,Colorado Rockies,Tampa Bay Rays,33,5,2,0,1,13
2023-08-24,Minute Maid Park,Houston Astros,Boston Red Sox,36,7,3,0,0,13
2023-08-24,Minute Maid Park,Boston Red Sox,Houston Astros,49,16,6,0,3,40
2023-08-24,Progressive Field,Cleveland Guardians,Los Angeles Dodgers,37,8,1,0,1,14
2023-08-24,Progressive Field,Los Angeles Dodgers,Cleveland Guardians,41,8,4,1,2,27
2023-08-24,PNC Park,Pittsburgh Pirates,Chicago Cubs,33,4,1,0,1,10
2023-08-24,PNC Park,Chicago Cubs,Pittsburgh Pirates,38,7,3,0,0,13
2023-08-24,Oriole Park at Camden Yards,Baltimore Orioles,Toronto Blue Jays,33,7,1,0,2,17
2023-08-24,Oriole Park at Camden Yards,Toronto Blue Jays,Baltimore Orioles,31,3,2,0,1,11
2023-08-24,Target Field,Minnesota Twins,Texas Rangers,33,3,3,0,5,29
2023-08-24,Target Field,Texas Rangers,Minnesota Twins,35,7,0,0,3,19
2023-08-24,Guaranteed Rate Field,Chicago White Sox,Oakland Athletics,37,7,1,0,3,21
2023-08-24,Guaranteed Rate Field,Oakland Athletics,Chicago White Sox,35,3,1,0,5,25
2023-08-24,Chase Field,Arizona Diamondbacks,Cincinnati Reds,33,9,0,0,1,13
2023-08-24,Chase Field,Cincinnati Reds,Arizona Diamondbacks,30,1,1,0,1,7
2023-08-25,Comerica Park,Detroit Tigers,Houston Astros,29,4,0,0,1,8
2023-08-25,Comerica Park,Houston Astros,Detroit Tigers,28,1,0,0,0,1
2023-08-25,loanDepot park,Miami Marlins,Washington Nationals,35,6,2,1,0,13
2023-08-25,loanDepot park,Washington Nationals,Miami Marlins,38,8,4,0,1,20
2023-08-25,Tropicana Field,Tampa Bay Rays,New York Yankees,32,3,0,0,1,7
2023-08-25,Tropicana Field,New York Yankees,Tampa Bay Rays,38,6,3,0,2,20
2023-08-25,Oriole Park at Camden Yards,Baltimore Orioles,Colorado Rockies,31,6,1,0,3,20
2023-08-25,Oriole Park at Camden Yards,Colorado Rockies,Baltimore Orioles,33,5,1,0,1,11
2023-08-25,PNC Park,Pittsburgh Pirates,Chicago Cubs,30,5,2,0,0,9
2023-08-25,PNC Park,Chicago Cubs,Pittsburgh Pirates,31,3,1,0,1,9
2023-08-25,Citizens Bank Park,Philadelphia Phillies,St. Louis Cardinals,35,2,6,1,2,25
2023-08-25,Citizens Bank Park,St. Louis Cardinals,Philadelphia Phillies,32,2,2,0,1,10
2023-08-25,Rogers Centre,Toronto Blue Jays,Cleveland Guardians,33,2,2,0,2,14
2023-08-25,Rogers Centre,Cleveland Guardians,Toronto Blue Jays,33,2,3,0,3,20
2023-08-25,Fenway Park,Boston Red Sox,Los Angeles Dodgers,40,11,1,0,2,21
2023-08-25,Fenway Park,Los Angeles Dodgers,Boston Red Sox,36,6,4,0,0,14
2023-08-25,Citi Field,New York Mets,Los Angeles Angels,30,1,2,0,1,9
